user_id,book,rating
0,229,5
0,230,3
0,231,5
0,232,3
0,233,4
0,234,4
0,235,5
0,236,4
0,237,5
0,238,5
0,239,4
0,240,4
0,241,4
0,242,4
0,243,5
0,244,4
0,245,4
0,246,4
0,247,3
0,248,3
0,249,5
0,250,5
0,251,5
0,252,4
0,253,4
0,254,4
0,255,4
0,256,4
0,257,5
0,258,3
0,259,5
0,260,3
0,261,4
0,262,4
0,263,4
0,264,5
0,265,4
0,266,4
0,267,5
0,268,5
0,269,5
0,270,5
0,271,5
0,272,5
0,273,2
0,274,5
0,275,4
0,276,4
0,277,5
0,278,4
0,279,5
0,280,5
0,281,3
0,282,3
0,283,5
0,284,5
0,285,3
0,286,4
0,287,5
0,288,3
0,289,5
0,290,5
0,291,5
0,292,4
0,293,3
0,294,4
0,295,3
0,296,5
0,297,4
0,298,3
0,299,3
0,300,5
0,301,5
0,302,3
0,303,4
0,304,4
0,305,4
0,306,5
0,307,5
0,308,4
0,309,3
0,310,4
0,311,4
0,312,5
0,313,4
0,314,4
0,315,3
0,316,5
0,317,5
0,318,5
0,319,3
0,320,4
0,321,4
0,322,3
0,323,4
0,324,4
0,325,2
0,326,5
0,327,5
0,328,5
0,329,5
0,330,4
0,331,5
0,332,5
0,333,3
0,334,4
0,335,5
0,336,5
0,337,3
0,338,5
0,339,5
0,340,4
0,341,3
0,342,4
0,343,3
0,344,5
0,345,5
0,346,5
0,347,4
0,348,5
0,349,4
0,350,3
0,351,5
0,352,5
0,353,5
0,354,4
0,355,2
0,356,4
0,357,5
0,358,4
0,359,4
0,360,4
0,361,5
0,362,4
0,363,4
0,364,4
0,365,4
0,366,5
0,367,4
0,368,3
0,369,4
0,370,5
0,371,5
0,372,5
0,373,3
0,374,4
0,375,4
0,376,5
0,377,4
0,378,5
0,379,5
0,380,3
0,381,4
0,382,4
0,383,5
0,384,3
0,385,2
0,386,5
0,387,5
0,388,5
0,389,5
0,390,5
0,391,3
0,392,4
0,393,4
0,394,5
0,395,5
0,396,5
0,397,3
0,398,5
0,399,5
0,400,3
0,401,5
0,402,5
0,403,5
0,404,5
0,405,4
0,406,5
0,407,5
0,408,5
0,409,5
0,410,5
0,411,4
0,412,4
0,413,4
0,414,5
0,415,4
0,416,4
0,417,3
0,418,5
0,419,4
0,420,3
0,421,5
0,422,5
0,423,4
0,424,5
0,425,5
0,426,3
0,427,4
0,428,5
0,429,4
0,430,5
0,431,3
0,432,4
0,433,5
0,434,5
0,435,5
0,436,3
0,437,2
0,438,5
0,439,3
0,440,3
0,441,4
0,442,4
0,443,5
0,444,3
0,445,4
0,446,4
0,447,4
0,448,5
0,449,3
0,450,3
0,451,5
0,452,5
0,453,4
0,454,5
0,455,4
0,456,5
0,457,4
0,458,3
0,459,4
0,460,5
0,461,4
0,462,5
0,463,4
0,464,3
0,465,5
0,466,4
0,467,3
0,468,3
0,469,4
0,470,5
0,471,5
0,472,5
0,473,4
0,474,5
0,475,5
0,476,4
0,477,5
1,478,5
1,479,4
1,287,5
1,480,3
1,5,4
1,481,4
1,163,5
1,58,5
1,71,5
1,482,5
1,483,3
1,185,4
1,171,4
1,484,5
1,485,4
1,328,5
1,486,4
1,182,4
1,487,5
1,53,5
1,402,5
1,488,5
1,489,4
1,354,4
1,490,5
1,491,3
1,492,5
1,195,5
1,23,4
1,238,4
1,493,5
1,494,3
1,269,4
1,495,4
1,279,5
1,245,4
1,404,5
1,496,3
1,113,4
1,355,5
1,497,5
1,498,5
1,499,5
1,500,5
1,501,4
1,502,4
1,503,5
1,504,5
1,505,4
1,506,4
1,4,4
1,507,5
2,508,5
2,509,3
2,510,2
2,511,3
2,512,5
2,513,4
2,514,4
2,515,5
2,41,4
2,516,3
2,517,4
2,518,3
2,519,3
2,520,3
2,521,5
2,522,3
2,523,3
2,524,5
2,525,4
2,526,4
2,527,5
2,528,1
2,529,5
2,530,3
2,531,4
2,532,4
2,533,2
2,534,2
2,535,4
2,536,3
2,537,4
2,538,1
2,401,5
2,539,3
2,540,3
2,541,2
2,542,3
2,543,5
2,316,5
2,544,5
2,545,5
2,546,2
2,209,5
2,155,4
3,547,4
3,548,5
3,250,5
3,376,4
3,549,4
3,550,5
4,435,5
4,418,5
4,551,5
4,552,4
4,553,5
4,554,3
4,555,4
4,556,5
4,557,5
4,558,5
4,559,3
4,560,5
4,561,4
4,562,5
4,563,3
4,564,3
4,565,4
4,566,5
4,567,4
4,409,5
4,568,5
4,569,5
4,570,5
4,571,5
4,572,5
4,573,5
4,574,4
4,381,4
4,575,5
4,576,5
4,577,5
4,578,5
4,579,5
4,580,5
4,581,5
4,582,4
4,583,5
4,584,5
4,585,5
4,586,4
4,587,4
4,588,5
4,589,5
4,448,5
4,590,2
4,591,5
4,592,3
4,593,4
4,454,5
4,594,4
4,595,4
4,596,5
4,597,4
4,598,5
4,599,5
4,600,3
4,601,5
4,602,5
4,499,4
4,603,5
4,604,4
4,605,5
4,606,3
4,396,4
4,607,3
4,608,5
4,609,4
4,610,4
4,438,4
4,611,3
4,612,5
4,613,3
4,614,4
4,615,3
4,616,5
4,404,5
4,617,5
4,618,5
4,619,4
4,620,4
4,402,5
4,621,4
4,476,5
4,622,5
4,623,3
4,624,5
4,625,3
4,626,5
4,627,3
4,628,5
4,629,5
4,630,4
4,631,4
4,632,5
4,633,5
4,634,5
4,635,5
4,636,5
4,637,3
4,638,5
4,639,5
4,640,5
4,95,5
4,641,5
4,642,5
4,643,3
4,644,4
4,645,4
4,646,5
4,647,5
4,648,4
4,649,3
4,650,5
4,651,3
4,652,3
4,653,4
4,654,5
4,655,5
4,656,3
4,492,1
4,657,5
4,104,5
4,658,5
4,659,3
4,660,5
4,661,4
4,662,4
4,663,4
4,664,5
4,665,5
4,666,4
4,667,5
4,668,5
4,669,5
4,670,5
4,307,4
4,412,5
4,671,4
4,672,5
4,673,5
4,674,5
4,675,4
4,411,5
4,676,4
4,189,3
4,677,4
4,678,3
4,679,5
4,680,3
4,681,5
4,682,4
4,683,5
4,684,5
4,685,4
4,686,4
4,414,5
4,88,3
4,687,5
4,688,5
4,689,4
4,69,5
4,690,4
4,691,5
4,70,4
4,692,5
4,693,5
4,79,5
4,694,5
4,695,5
4,696,5
4,697,4
4,698,5
4,699,4
4,700,3
4,83,5
4,701,4
4,702,3
4,703,5
4,82,4
4,704,5
4,705,4
4,706,5
4,707,4
4,708,5
4,709,4
4,710,5
4,711,3
4,504,4
4,712,5
4,713,5
4,714,4
4,715,5
4,716,5
4,717,5
4,718,5
4,488,5
4,719,4
4,720,5
4,721,5
4,722,5
4,723,5
4,724,5
4,725,5
4,366,5
4,360,4
4,361,4
4,726,5
4,727,4
4,349,5
4,352,4
4,728,5
4,729,5
4,730,5
4,353,5
4,731,5
4,732,5
4,733,5
4,734,4
4,735,3
4,736,3
4,737,5
4,738,5
4,739,5
4,740,5
4,741,5
4,742,5
4,743,3
4,744,3
4,745,5
4,478,3
4,746,5
4,747,5
4,748,3
4,749,5
4,750,5
4,751,5
4,752,4
4,338,5
4,753,5
4,754,5
4,755,5
4,756,5
4,757,2
4,758,5
4,759,5
4,760,3
4,761,5
4,762,4
4,763,5
4,764,4
4,765,4
4,766,2
4,767,5
4,768,4
4,769,4
4,770,5
4,346,5
4,771,4
4,772,5
4,773,5
4,774,5
4,775,5
4,776,3
4,777,3
4,778,5
4,328,5
4,779,5
4,780,5
4,327,5
4,781,5
4,782,4
4,783,4
4,784,3
4,330,4
4,785,2
4,786,5
4,787,3
4,316,5
4,788,5
4,789,3
4,790,5
4,791,5
4,792,5
4,793,4
4,794,5
4,795,5
4,796,3
4,797,5
4,798,4
4,799,5
4,300,5
4,800,5
4,801,3
4,802,4
4,803,5
4,804,5
4,805,3
4,806,3
4,807,3
4,808,5
4,809,4
4,810,5
4,464,5
4,811,5
4,812,4
4,813,4
4,814,3
4,815,4
4,816,3
4,817,4
4,818,4
4,819,4
4,820,4
4,821,5
4,822,5
4,823,5
4,824,5
4,825,5
4,826,4
4,287,4
4,290,5
4,827,5
4,828,5
4,829,4
4,830,4
4,268,5
4,831,5
4,832,3
4,833,5
4,834,4
4,835,5
4,274,5
4,836,4
4,837,5
4,838,4
4,839,5
4,840,4
4,841,5
4,842,5
4,496,3
4,843,5
4,844,4
4,845,3
4,317,5
4,846,4
4,847,5
4,848,4
4,275,4
4,849,5
4,850,4
4,379,3
4,851,5
4,852,2
4,853,5
4,286,4
4,854,5
4,855,3
4,856,4
4,857,4
4,858,4
4,859,3
4,860,5
4,861,4
4,862,4
4,863,4
4,864,4
4,865,5
4,866,5
4,867,5
4,868,5
4,869,5
4,77,4
4,870,5
4,871,4
4,872,5
4,873,5
4,251,5
4,874,5
4,875,5
4,876,5
4,877,3
4,878,2
4,879,5
4,880,4
4,881,4
4,882,4
4,883,5
4,884,5
4,885,5
4,250,5
4,886,5
4,887,3
4,888,5
4,889,5
4,890,5
4,891,3
4,240,4
4,892,5
4,893,5
4,894,3
4,227,5
4,895,4
4,896,3
4,897,3
4,898,4
4,899,4
4,252,5
4,900,4
4,901,3
4,235,4
4,902,3
4,903,5
4,904,5
4,905,5
4,906,4
4,907,5
4,908,4
4,909,4
4,910,5
4,911,5
4,912,3
4,222,5
4,220,4
4,913,5
4,207,5
4,914,4
4,915,3
4,210,5
4,916,4
4,917,4
4,918,5
4,919,3
4,212,3
4,920,4
4,921,4
4,922,3
4,216,5
4,923,5
4,924,4
4,925,3
4,926,5
4,927,5
4,928,5
4,198,5
4,929,2
4,930,3
4,931,2
4,932,5
4,933,5
4,934,3
4,935,2
4,936,5
4,195,5
4,937,5
4,938,3
4,939,4
4,940,3
4,941,4
4,942,4
4,943,4
4,944,4
4,945,5
4,946,3
4,947,5
4,948,4
4,949,4
4,950,4
4,951,5
4,952,5
4,953,5
4,954,5
4,955,5
4,956,4
4,957,4
4,958,3
4,185,5
4,959,5
4,960,3
4,961,3
4,962,5
4,963,5
4,964,5
4,965,5
4,180,4
4,479,4
4,966,3
4,967,5
4,968,3
4,969,3
4,970,3
4,971,5
4,972,4
4,182,5
4,973,3
4,974,5
4,975,5
4,163,4
4,976,4
4,977,4
4,978,5
4,979,3
4,980,4
4,981,5
4,982,4
4,983,4
4,71,5
4,984,4
4,985,5
4,986,4
4,987,3
4,988,4
4,989,4
4,990,4
4,991,5
4,992,4
4,993,4
4,994,4
4,995,3
4,996,5
4,997,5
4,998,4
4,999,4
4,1000,5
4,1001,5
4,144,5
4,1002,5
4,1003,4
4,1004,4
4,1005,5
4,1006,4
4,1007,5
4,500,3
4,1008,4
4,148,3
4,1009,5
4,1010,5
4,221,5
4,1011,4
4,1012,3
4,1013,5
4,1014,5
4,1015,3
4,1016,5
4,156,4
4,1017,5
4,1018,5
4,1019,5
4,1020,5
4,1021,5
4,1022,4
4,1023,5
4,1024,5
4,1025,4
4,1026,5
4,1027,4
4,1028,5
4,1029,3
4,1030,4
4,1031,5
4,1032,5
4,1033,5
4,1034,4
4,1035,4
4,1036,5
4,1037,2
4,1038,5
4,1039,5
4,1040,5
4,1041,4
4,55,5
4,1042,5
4,1043,5
4,1044,5
4,1045,4
4,1046,5
4,1047,5
4,1048,5
4,1049,5
4,1050,4
4,56,5
4,1051,5
4,1052,5
4,1053,5
4,1054,4
4,1055,5
4,1056,5
4,1057,3
4,1058,3
4,1059,5
4,1060,5
4,1061,4
4,1062,3
4,1063,4
4,1064,4
4,46,3
4,1065,5
4,1066,3
4,1067,5
4,1068,3
4,1069,5
4,1070,4
4,48,4
4,1071,5
4,49,5
4,1072,2
4,1073,5
4,1074,5
4,1075,4
4,1076,5
4,1077,5
4,1078,5
4,1079,4
4,1080,5
4,1081,5
4,1082,5
4,1083,5
4,1084,3
4,1085,3
4,26,3
4,1086,3
4,1087,5
4,1088,4
4,1089,5
4,1090,3
4,1091,3
4,1092,5
4,1093,3
4,1094,3
4,1095,5
4,61,5
4,1096,5
4,1097,5
4,1098,3
4,1099,5
4,1100,4
4,1101,5
4,1102,5
4,1103,5
4,2,5
4,1104,5
4,1105,5
4,1106,4
4,1107,4
4,1108,5
4,1109,5
4,1110,4
4,1111,5
4,1112,4
4,1113,5
4,1114,3
4,1115,5
4,5,3
4,1116,5
4,1117,4
4,1118,4
4,1119,4
4,1120,4
4,53,4
4,1121,3
4,1122,5
4,34,5
4,1123,4
4,42,5
4,1124,3
4,1125,5
4,1126,5
4,1127,5
4,1128,5
4,1129,5
4,1130,3
4,1131,4
4,1132,5
4,43,3
4,1133,5
4,1134,5
4,1135,5
4,1136,5
4,1137,5
4,1138,5
4,1139,5
4,1140,5
4,1141,4
4,1142,5
4,1143,5
4,1144,4
4,1145,4
4,1146,5
4,1147,5
4,1148,4
4,1149,4
4,1150,3
4,1151,5
4,1152,5
4,1153,5
4,1154,3
4,1155,3
4,1156,3
4,1157,4
4,1158,4
4,1159,3
4,1160,5
4,1161,5
4,1162,5
5,195,4
5,554,4
5,1163,4
5,1164,3
5,478,5
5,1165,3
5,1166,5
5,95,3
5,1167,4
5,1168,4
5,322,3
5,1169,3
5,349,5
5,1170,4
5,1171,5
5,1172,5
5,414,4
5,1173,3
5,1174,3
5,300,5
5,902,3
6,2,4
6,382,3
6,1175,5
6,1176,5
6,23,4
6,1177,3
6,1178,5
6,1179,4
6,1180,2
6,1181,3
6,499,4
6,1182,5
6,1183,5
6,1143,5
6,1184,5
6,1185,3
6,5,4
6,1186,5
6,1187,5
6,1188,4
6,269,4
6,1189,4
6,1190,5
6,300,5
6,331,5
6,191,5
6,1191,4
6,108,4
6,409,5
6,1192,4
6,1193,5
6,1194,3
6,1195,4
6,1196,5
6,448,5
6,414,5
6,31,3
7,1197,2
7,1198,3
7,1199,5
7,1200,5
7,1201,4
7,1202,3
7,1203,2
7,1204,4
7,286,2
7,1205,4
7,1206,4
7,1207,4
7,1208,5
7,1209,3
7,1210,3
7,1211,4
7,1212,3
7,71,3
7,1213,3
7,1214,2
7,1215,3
7,1216,3
7,1217,5
7,1218,3
7,1219,5
7,1220,1
7,1221,3
7,1222,4
7,25,5
7,1223,2
7,5,5
7,1224,4
7,102,3
7,1225,4
7,1226,4
7,12,3
7,965,5
7,1227,5
7,1228,5
7,1229,3
7,1230,3
7,1231,3
7,1232,4
7,565,3
7,1233,4
7,1234,3
7,1235,3
7,1236,3
7,1237,3
7,31,5
7,349,4
7,1238,5
7,1239,4
7,1240,4
7,1241,4
7,1242,2
7,1243,5
7,316,5
7,1244,3
7,564,5
7,1245,3
7,1246,3
7,1247,3
7,401,5
7,501,5
7,1248,4
7,1249,4
7,1250,4
7,131,3
7,1251,4
7,623,5
7,1252,4
7,1253,3
7,1254,4
7,1255,4
7,517,4
7,1256,4
7,1257,3
7,1258,4
7,1259,4
7,1260,5
7,1261,2
7,331,5
7,709,3
7,1262,3
7,1263,3
7,300,5
7,1264,3
7,409,5
7,1265,4
7,1266,4
7,1267,4
7,290,3
7,1268,3
7,1269,1
7,1270,4
7,53,5
7,1271,4
7,1272,4
7,231,5
7,1273,3
7,1274,5
7,1275,4
7,1276,4
7,1277,5
7,1278,3
7,1279,3
7,307,5
7,1280,3
7,1281,4
7,1282,4
7,1283,5
7,1284,4
7,1285,4
7,1286,4
7,1287,5
7,61,5
7,1288,3
7,1289,3
7,366,5
7,1290,4
7,606,3
7,1291,4
7,862,3
7,1292,2
7,1293,3
7,138,5
7,1294,3
7,1295,3
7,1296,4
7,460,2
7,1297,3
7,1298,4
7,1183,5
7,1299,5
7,1300,5
7,1301,5
7,1302,3
7,499,5
7,1303,5
7,1304,3
7,1305,3
7,1306,4
7,1307,4
7,1308,5
7,1309,3
7,1310,5
7,1311,3
7,976,5
7,782,3
7,1312,1
7,1313,4
7,328,3
7,1314,2
7,1315,3
8,1316,5
8,1317,4
8,270,5
8,1318,5
8,382,4
8,275,5
8,1319,5
8,1320,5
8,1234,4
8,1321,5
8,489,5
8,1322,5
8,259,4
8,1323,4
8,48,4
8,248,5
8,1324,4
8,1325,5
8,1326,5
8,1327,5
8,158,3
8,1328,5
8,408,4
8,1329,5
8,1330,4
8,1331,5
8,1332,4
8,1333,5
8,1334,5
8,71,3
8,1335,4
8,286,4
8,395,4
8,1336,5
8,402,5
8,84,3
8,366,4
8,1337,5
8,1338,2
8,198,4
8,1339,4
8,1340,5
8,1341,2
8,1188,5
8,1342,5
8,1343,5
8,1344,4
8,376,4
8,1345,3
8,1346,4
8,1347,5
8,1270,4
8,1348,4
8,1349,5
8,1350,5
8,1351,3
8,1352,5
8,154,5
8,1071,4
8,1090,4
8,190,5
8,1353,5
8,1354,3
8,517,5
8,1355,5
8,1356,4
8,1357,4
8,335,5
8,1358,4
8,29,4
11,1359,5
11,1360,5
11,1361,3
11,27,3
11,1362,5
11,112,2
11,1363,4
11,499,3
11,48,5
11,53,3
11,1364,4
11,198,3
11,1365,4
11,1366,4
11,1070,4
11,1367,4
11,1368,5
11,1369,3
11,1370,5
11,386,5
11,1322,4
11,1371,5
11,389,2
11,1372,5
11,210,3
11,1129,4
11,1373,4
11,1374,2
11,307,2
11,1375,4
11,1376,5
11,1377,4
11,1378,5
11,1379,4
11,1380,5
11,1347,4
11,1381,3
13,1382,5
13,1383,4
13,1384,4
13,1385,2
13,1386,4
13,2,5
13,1387,5
13,1388,3
13,1389,3
13,1390,5
13,1391,4
13,1392,4
13,1393,3
13,1394,2
13,950,4
13,1395,4
13,1396,4
13,1397,4
13,1398,4
13,48,5
13,1399,3
13,1400,4
13,409,4
13,1401,4
13,1402,4
13,1403,4
13,887,4
13,1404,4
13,51,3
13,1405,4
13,1406,4
13,1407,5
13,1408,4
13,1409,3
13,1054,4
13,1410,3
13,1411,4
13,1412,5
13,1413,3
13,1414,4
13,1415,5
13,1416,4
13,1417,5
13,1052,5
13,1418,3
13,1419,5
13,252,5
13,1420,3
13,435,3
13,1421,3
13,1422,3
13,673,5
13,1423,5
13,121,5
13,1424,3
13,71,4
13,1425,3
13,1426,4
13,1427,4
13,1428,5
13,1429,5
13,1430,2
13,1431,1
13,1432,4
13,196,3
13,1433,5
13,80,3
13,1434,4
13,1435,4
13,1436,4
13,1437,4
13,1438,4
13,1439,4
13,1440,4
13,1441,2
13,577,4
13,1442,4
13,88,3
13,948,4
13,1443,3
13,1444,5
13,1445,5
13,1446,4
13,78,3
13,1447,3
13,1448,3
13,1449,3
13,1450,4
13,442,2
13,1451,4
13,1177,3
13,263,5
13,1452,4
13,1453,3
13,1454,5
13,1455,2
13,1456,3
13,1457,4
13,1458,4
13,831,5
13,1108,4
13,1022,4
13,213,2
13,1459,3
13,1460,3
13,1461,5
13,1462,4
13,1463,3
13,1464,1
13,1465,3
13,1466,4
13,1467,3
13,1468,3
13,1469,5
13,906,4
13,309,2
13,32,4
13,1470,4
13,1471,4
13,1472,5
13,1473,5
13,1474,4
13,1475,3
13,290,5
13,833,5
13,1476,4
13,1477,3
13,1478,5
13,1479,3
13,1480,3
13,1481,5
13,1482,4
13,1483,5
13,1484,4
13,1485,4
13,225,4
13,1486,5
13,1487,2
13,1488,5
13,371,4
13,1489,5
13,1490,3
13,1491,4
13,1122,4
13,1492,5
13,1493,4
13,832,3
13,276,4
13,1494,4
13,1495,5
13,728,5
13,1496,4
13,1497,3
13,1498,4
13,1499,5
13,1500,4
13,727,4
13,1501,5
13,1502,5
13,1503,4
13,1504,5
13,1505,5
13,1506,5
13,1507,3
13,1508,5
13,1509,3
13,1510,3
13,1354,5
13,1511,3
13,755,5
13,1512,5
13,1040,4
13,1513,4
13,1514,3
13,1515,5
13,131,4
13,1516,5
13,1517,5
13,1518,3
13,1519,4
13,1520,4
13,1521,4
13,1522,4
13,1523,5
13,1524,4
13,1525,5
13,1526,4
13,1527,3
13,1528,4
13,1529,4
13,1530,4
13,1531,3
13,1532,4
13,1533,4
13,1534,3
13,1535,4
13,1536,5
13,1537,3
13,1538,5
13,1539,5
13,1540,5
13,1541,4
13,248,5
13,823,5
13,1542,4
13,1543,5
13,1544,3
13,1545,4
13,1546,2
13,287,3
13,1547,5
13,1548,4
13,1549,4
13,1550,4
13,1551,4
13,1552,4
13,1553,4
13,1554,5
13,1555,4
13,1556,5
13,1557,2
13,1558,5
13,1559,4
13,1560,4
13,1561,4
13,1562,5
13,1563,3
13,1564,5
14,1565,5
14,1566,5
14,1567,3
14,376,3
14,1568,4
14,29,4
14,1001,5
14,1569,4
14,1570,5
14,210,4
14,1571,4
14,1212,3
14,321,5
14,1177,5
14,1572,4
14,1573,2
14,300,4
14,1574,4
14,1575,3
14,810,5
14,1576,4
14,1577,5
14,1578,3
14,1579,4
14,565,3
14,1322,4
14,1580,4
14,1581,4
14,1582,3
14,1583,4
14,1584,4
14,499,2
14,624,5
14,48,5
14,1585,5
14,1381,4
14,1586,2
14,286,5
14,1587,5
14,1588,5
14,1589,5
14,1590,4
14,1591,4
14,349,5
14,1592,5
14,1174,3
14,1593,4
14,1347,4
14,1594,3
14,270,5
14,1595,4
14,1596,5
14,1597,4
14,1598,3
14,1599,4
14,263,5
15,1600,4
15,1601,4
15,1602,5
15,1603,5
15,1604,4
17,191,5
17,31,4
17,1605,3
17,1606,3
17,213,5
17,1607,4
17,160,5
17,1608,3
17,1609,5
17,503,5
17,1610,3
17,1611,3
17,210,5
17,1612,3
17,544,2
17,1613,3
17,232,3
17,1614,4
17,252,4
17,1615,3
17,198,5
17,245,4
17,1563,5
17,1616,3
17,1617,3
17,4,3
17,89,3
17,1618,4
17,300,4
17,1619,4
17,1347,4
17,1620,2
17,1621,2
17,302,4
17,129,3
17,1622,4
17,248,4
17,1623,4
17,1624,3
17,1625,4
17,1626,5
17,1627,5
17,1628,3
17,1629,3
17,1630,3
17,1631,4
17,1632,4
17,1633,5
17,1634,4
17,1635,5
17,1636,4
17,1637,3
17,1638,3
17,1639,4
17,1640,4
17,1641,3
17,275,3
17,1642,5
17,1643,4
17,1644,5
17,341,3
17,1645,3
17,1646,3
17,0,4
17,322,3
17,1647,4
17,1177,5
17,1648,4
17,1649,4
17,1650,4
17,320,4
17,1188,3
17,1651,3
17,132,2
17,1652,3
17,1653,4
17,1654,4
17,1655,4
17,1656,4
17,1657,4
17,377,3
17,357,3
17,365,4
17,355,4
17,353,4
17,1658,4
17,209,4
17,387,4
17,1659,4
17,1660,3
17,1661,4
17,75,3
17,100,4
17,1662,4
17,1327,4
17,1663,3
17,1664,3
17,123,3
17,5,4
17,1665,4
17,1666,4
17,1667,5
17,16,4
17,1668,3
17,1669,4
17,103,4
17,1352,4
17,29,4
17,1670,2
17,58,5
17,97,5
17,1671,3
17,1180,2
17,18,2
17,1169,4
17,124,3
17,1672,4
17,1673,3
17,416,5
17,1674,3
17,1572,3
17,382,4
17,1675,3
17,424,5
17,1676,4
17,421,4
17,624,3
17,1677,5
17,1678,4
17,1679,5
17,1680,5
17,1681,4
17,1682,5
17,386,3
17,1683,5
17,1684,3
17,1685,4
17,1381,4
17,74,5
17,1686,4
17,1687,5
17,417,2
17,1688,3
17,1689,5
17,1690,4
17,1691,2
17,1692,4
17,1693,3
19,1694,3
19,394,5
19,277,3
19,499,4
19,336,3
19,126,4
20,1695,3
20,1696,4
20,1697,5
20,1698,4
20,1699,3
20,1700,5
20,1701,3
20,129,5
20,1702,4
20,1703,4
20,1704,5
20,1705,3
20,1706,3
20,1707,4
20,1708,3
20,1709,4
20,1710,4
20,1711,5
20,1712,4
20,1713,4
20,1714,3
20,1715,5
20,1716,5
20,1717,4
20,429,5
20,1718,3
20,1719,5
20,1720,4
20,1721,5
20,1722,2
20,1723,4
20,1724,4
20,1725,3
20,1726,4
20,1727,5
20,1728,5
20,1729,4
20,1730,5
20,1731,3
20,1732,5
20,1733,2
20,1184,4
20,1734,2
20,1735,4
20,1736,5
20,1737,5
20,1738,5
20,1739,5
20,1740,4
20,1741,3
20,1742,3
20,270,4
20,275,4
20,286,5
20,1743,5
20,1744,5
20,1745,3
20,1746,2
20,1747,5
20,1316,5
20,1748,2
20,1749,2
20,1750,3
20,1183,3
20,1751,5
20,1752,4
20,1753,3
20,29,4
20,1754,5
20,209,4
20,1755,3
20,1756,5
20,1757,3
20,1758,3
20,1759,4
20,1760,5
20,1761,4
20,1762,3
20,1763,3
20,236,4
20,1764,3
20,1765,2
20,1766,5
20,1767,4
20,1768,3
20,1769,4
20,1770,4
20,1771,5
20,1772,4
20,1773,2
20,1774,4
20,1775,5
20,424,4
20,437,3
20,1776,3
20,1777,3
20,624,4
20,413,4
20,1778,5
20,78,5
20,1779,4
20,73,3
20,174,5
20,1780,5
20,1781,5
20,61,5
20,1782,5
20,1783,5
20,1784,4
20,1785,3
20,1786,4
20,1787,5
20,1788,5
20,1789,5
20,1790,5
20,1791,4
20,115,5
20,1792,3
20,98,5
20,1793,5
20,1794,5
20,1795,2
20,1796,5
20,1797,3
20,1798,5
20,1335,4
20,1799,5
20,1800,5
20,1801,5
20,1802,3
20,1803,2
20,1804,4
20,1805,2
20,1806,4
20,1807,5
20,1808,4
20,1809,3
20,1810,4
20,489,5
20,463,5
20,1811,5
20,1179,5
